BY,788,,661,,216,,CD,2016-09-10 16:21:18,2016-02-22 07:49:06,378,445,320,,0,,0,2016-01-04 06:35:22,2016-01-30 22:30:18
ID,850,,370,,113,,BR,2016-01-04 14:14:33,2016-03-05 02:39:06,567,411,259,,0,,0,2016-01-18 11:27:00,2016-01-20 19:17:58
PH,594,,166,,128,,ID,2016-06-12 06:43:22,2016-03-17 12:14:34,315,319,393,,0,,0,2016-01-07 00:45:09,2016-01-08 07:55:33
AR,834,,893,,592,,BG,2016-08-19 01:01:54,2016-11-08 03:59:25,378,393,356,,0,,0,2016-01-16 01:49:34,2016-01-09 13:07:33
IL,625,,455,,214,,US,2016-12-13 02:42:53,2016-06-16 12:25:36,378,412,277,,0,,0,2016-01-30 00:37:17,2016-01-09 08:40:04
GB,567,,758,,835,,MX,2016-10-12 10:38:31,2016-08-17 17:59:47,189,361,274,,0,,0,2016-01-15 11:53:12,2016-01-28 03:33:56
FI,941,,902,,853,,CN,2016-11-07 10:34:31,2016-01-27 19:14:42,504,395,455,,0,,0,2016-01-21 07:05:31,2016-01-29 10:39:50
PK,46,,394,,669,,ID,2016-02-22 16:25:02,2016-08-23 15:56:43,567,253,428,,0,,0,2016-01-17 16:05:43,2016-01-27 08:14:40
CN,69,,718,,708,,PH,2016-11-13 06:47:36,2016-07-05 22:04:48,126,227,236,,0,,0,2016-01-27 08:31:31,2016-01-20 13:21:21
CN,762,,639,,951,,GR,2016-05-07 06:02:02,2016-07-10 23:58:31,315,420,351,,0,,0,2016-01-09 15:05:46,2016-01-21 23:40:10
UY,469,,67,,896,,RU,2016-01-21 21:05:59,2016-03-25 17:20:19,189,454,363,,0,,0,2016-01-08 13:33:15,2016-01-15 01:01:30
CN,492,,384,,573,,RS,2016-06-28 02:49:01,2016-05-24 14:55:37,126,378,382,,0,,0,2016-01-04 17:55:11,2016-01-30 08:05:41
CN,52,,966,,743,,CA,2016-08-03 02:16:17,2016-06-17 09:40:32,504,291,374,,0,,0,2016-01-26 16:21:08,2016-01-06 14:34:22
CN,35,,975,,366,,CN,2016-06-13 12:56:06,2016-05-03 23:51:20,252,426,350,,0,,0,2016-01-23 15:07:08,2016-01-25 20:29:28
ID,529,,381,,618,,MY,2016-06-21 07:07:57,2016-07-06 00:43:15,567,287,402,,0,,0,2016-01-20 01:39:58,2016-01-02 17:29:07
ID,989,,351,,260,,CZ,2016-09-16 21:00:43,2016-01-20 22:55:20,315,485,424,,0,,0,2016-01-07 04:49:33,2016-01-08 05:05:25
AR,687,,387,,558,,GR,2016-07-19 13:08:52,2016-10-17 17:42:22,315,365,310,,0,,0,2016-01-09 10:45:16,2016-01-27 20:50:48
CN,797,,580,,745,,CO,2016-06-20 08:19:17,2016-04-11 01:54:54,567,439,463,,0,,0,2016-01-13 09:43:51,2016-01-05 08:22:24
MN,711,,116,,101,,FR,2016-06-23 12:14:51,2016-01-02 19:54:33,378,250,340,,0,,0,2016-01-29 06:32:10,2016-01-17 16:00:15
ID,733,,308,,147,,CN,2016-08-03 06:19:28,2016-01-03 04:44:20,378,201,447,,0,,0,2016-01-04 12:45:05,2016-01-10 08:42:29
FR,981,,478,,256,,CZ,2016-03-20 08:18:22,2016-10-12 07:35:28,315,287,420,,0,,0,2016-01-21 09:54:07,2016-01-30 00:54:18
MN,482,,148,,672,,BR,2016-11-19 21:16:06,2016-10-17 20:15:27,315,352,357,,0,,0,2016-01-24 15:12:01,2016-01-16 00:06:27
RU,669,,220,,138,,CN,2016-02-13 07:29:20,2016-09-09 20:57:56,315,298,278,,0,,0,2016-01-10 10:47:43,2016-01-28 21:18:10
CO,198,,845,,985,,GR,2016-05-30 15:09:25,2016-03-05 04:05:07,378,276,450,,0,,0,2016-01-06 18:52:32,2016-01-26 05:00:59
ES,773,,75,,292,,FR,2016-01-29 06:02:03,2016-08-09 18:23:09,441,465,362,,0,,0,2016-01-06 09:05:21,2016-01-01 05:36:20
MX,240,,42,,447,,LC,2016-08-20 00:01:32,2016-06-22 21:36:12,252,490,292,,0,,0,2016-01-14 10:40:02,2016-01-21 09:37:28
PE,295,,746,,305,,GB,2016-11-14 21:57:17,2016-06-30 21:08:20,504,276,288,,0,,0,2016-01-01 20:55:55,2016-01-16 17:37:24
PL,725,,768,,491,,GR,2016-10-18 11:38:25,2016-01-18 21:49:26,189,401,227,,0,,0,2016-01-19 14:04:06,2016-01-28 19:56:06
ID,116,,815,,83,,PS,2016-02-17 15:46:13,2016-02-23 01:21:50,189,424,231,,0,,0,2016-01-21 07:22:41,2016-01-25 22:25:13
NO,914,,415,,531,,JP,2016-08-05 15:54:43,2016-04-07 13:35:42,567,449,491,,0,,0,2016-01-19 18:37:12,2016-01-25 14:16:33
UY,330,,853,,913,,ID,2016-10-29 00:08:13,2016-03-11 08:54:01,441,347,391,,0,,0,2016-01-22 08:27:32,2016-01-28 20:01:05
BR,817,,779,,418,,MN,2016-08-15 15:56:51,2016-09-28 12:06:19,567,413,447,,0,,0,2016-01-21 00:59:13,2016-01-10 06:08:04
UA,548,,970,,684,,PH,2016-10-27 07:14:35,2016-10-21 15:14:08,504,254,419,,0,,0,2016-01-19 04:35:55,2016-01-11 10:02:59
CO,910,,253,,973,,RU,2016-08-29 18:16:44,2016-08-05 08:40:49,567,405,377,,0,,0,2016-01-06 16:19:12,2016-01-03 12:17:59
CN,30,,54,,639,,BR,2016-08-03 18:07:48,2016-09-14 13:25:37,63,493,354,,0,,0,2016-01-03 20:28:46,2016-01-30 16:02:38
PH,650,,409,,640,,SV,2016-06-20 19:23:54,2016-01-02 14:14:14,378,308,355,,0,,0,2016-01-14 08:54:46,2016-01-10 06:56:10
PH,588,,668,,489,,PT,2016-06-30 00:41:40,2016-05-03 07:20:22,63,315,406,,0,,0,2016-01-10 12:03:39,2016-01-21 22:10:00
NG,2,,294,,741,,ID,2016-02-04 23:02:05,2016-10-29 06:01:31,126,315,451,,0,,0,2016-01-08 02:07:04,2016-01-17 21:20:08
RU,49,,112,,709,,FI,2016-02-24 23:20:07,2016-01-28 07:37:59,252,397,342,,0,,0,2016-01-20 22:46:11,2016-01-30 12:47:24
CN,603,,175,,299,,MX,2016-08-09 14:36:50,2016-07-13 08:34:38,567,395,500,,0,,0,2016-01-22 06:25:46,2016-01-08 14:05:37
SE,45,,598,,372,,CN,2016-12-09 03:07:59,2016-10-11 14:36:09,315,290,287,,0,,0,2016-01-18 19:58:59,2016-01-17 10:10:41
DO,909,,74,,755,,US,2016-07-21 06:43:11,2016-12-11 15:13:08,252,205,439,,0,,0,2016-01-03 02:09:59,2016-01-15 12:07:52
BG,843,,753,,193,,AZ,2016-09-20 17:24:02,2016-12-11 16:35:08,315,296,449,,0,,0,2016-01-08 03:32:18,2016-01-12 00:50:09
GR,622,,16,,326,,CR,2016-05-27 09:43:36,2016-12-20 13:02:53,189,212,475,,0,,0,2016-01-30 22:53:46,2016-01-15 05:34:59
MY,981,,422,,540,,ID,2016-09-10 06:39:53,2016-11-22 09:58:12,504,360,430,,0,,0,2016-01-22 08:54:28,2016-01-25 17:38:17
CN,16,,146,,568,,NP,2016-11-04 07:00:08,2016-06-29 17:46:08,441,318,235,,0,,0,2016-01-30 23:32:09,2016-01-03 05:16:26
BR,257,,806,,571,,ID,2016-03-20 10:46:37,2016-10-02 13:11:10,126,226,216,,0,,0,2016-01-08 00:15:57,2016-01-05 23:33:26
MY,400,,880,,392,,ID,2016-10-21 09:22:29,2016-09-15 03:10:33,189,440,463,,0,,0,2016-01-22 13:17:31,2016-01-20 00:16:57
AR,485,,94,,263,,EG,2016-09-20 10:59:27,2016-06-25 15:29:58,315,351,435,,0,,0,2016-01-22 05:12:21,2016-01-19 07:16:37
CN,334,,76,,97,,FR,2016-10-19 06:01:55,2016-03-12 03:25:26,63,460,222,,0,,0,2016-01-28 07:10:35,2016-01-25 11:10:11
CN,969,,183,,106,,CA,2016-03-28 17:57:15,2016-04-25 20:40:12,315,244,259,,0,,0,2016-01-10 13:03:19,2016-01-10 08:22:03
KG,70,,488,,290,,ID,2016-06-26 12:58:37,2016-12-11 06:57:45,315,490,469,,0,,0,2016-01-07 01:58:04,2016-01-21 11:15:51
CO,51,,492,,919,,RU,2016-12-02 09:43:22,2016-03-21 09:18:23,504,380,415,,0,,0,2016-01-18 15:57:05,2016-01-26 02:40:41
CN,869,,474,,851,,US,2016-11-05 17:38:38,2016-03-15 11:07:17,504,438,280,,0,,0,2016-01-21 18:46:19,2016-01-16 19:50:52
NP,374,,333,,952,,MG,2016-03-25 06:23:57,2016-02-17 21:16:42,126,248,347,,0,,0,2016-01-21 02:34:45,2016-01-05 15:17:26
SE,321,,642,,775,,ID,2016-05-15 22:26:54,2016-06-13 14:51:04,441,470,391,,0,,0,2016-01-27 18:02:50,2016-01-16 13:22:52
CN,707,,86,,654,,CN,2016-05-23 01:43:16,2016-06-20 23:33:00,315,323,267,,0,,0,2016-01-23 01:36:31,2016-01-28 11:52:18
KG,191,,484,,174,,PL,2016-04-30 12:07:39,2016-09-21 19:26:09,315,279,495,,0,,0,2016-01-06 01:58:51,2016-01-02 18:30:21
IR,35,,212,,481,,BB,2016-02-11 21:25:17,2016-03-29 11:22:26,504,332,268,,0,,0,2016-01-14 09:19:30,2016-01-12 21:38:22
MN,931,,119,,428,,TH,2016-09-14 05:52:21,2016-08-22 07:14:00,63,500,257,,0,,0,2016-01-23 21:38:39,2016-01-27 03:07:35
CN,968,,415,,624,,RU,2016-02-03 19:44:43,2016-10-11 01:01:06,315,487,310,,0,,0,2016-01-27 07:23:22,2016-01-01 00:30:41
UA,33,,502,,943,,LK,2016-02-24 08:06:22,2016-06-16 04:27:32,378,480,364,,0,,0,2016-01-16 19:51:37,2016-01-19 19:08:46
ZA,346,,322,,516,,BD,2016-09-14 01:32:09,2016-01-02 05:56:34,378,500,494,,0,,0,2016-01-15 22:19:30,2016-01-28 03:35:36
ID,405,,879,,806,,RU,2016-01-10 07:07:19,2016-02-26 22:21:47,441,313,384,,0,,0,2016-01-01 02:50:18,2016-01-09 04:36:15
RS,536,,694,,404,,NL,2016-06-23 15:13:14,2016-08-31 12:51:37,315,353,242,,0,,0,2016-01-05 20:52:07,2016-01-07 11:46:12
PT,521,,447,,778,,VN,2016-10-28 15:58:25,2016-10-22 07:02:36,126,295,472,,0,,0,2016-01-26 21:19:02,2016-01-12 06:31:06
ID,583,,694,,354,,CN,2016-08-04 04:55:38,2016-02-01 13:39:51,441,488,267,,0,,0,2016-01-02 04:46:14,2016-01-15 20:40:33
CN,914,,1,,711,,CO,2016-06-28 13:43:20,2016-05-13 00:15:17,189,456,293,,0,,0,2016-01-04 15:30:41,2016-01-15 05:42:39
SI,803,,555,,978,,PT,2016-04-02 08:16:52,2016-01-09 12:23:24,378,426,224,,0,,0,2016-01-10 15:14:37,2016-01-03 15:57:33
CZ,389,,208,,102,,ID,2016-06-14 22:03:00,2016-01-05 07:25:48,441,472,250,,0,,0,2016-01-25 07:54:07,2016-01-07 10:42:07
PG,14,,402,,279,,CN,2016-07-18 07:11:05,2016-11-19 00:09:42,189,425,363,,0,,0,2016-01-25 12:28:31,2016-01-02 03:19:34
JP,161,,588,,376,,SE,2016-10-25 11:32:34,2016-11-22 03:22:44,315,431,345,,0,,0,2016-01-04 12:43:53,2016-01-04 04:29:05
CN,703,,482,,211,,CN,2016-08-03 03:02:03,2016-07-12 08:05:33,126,225,307,,0,,0,2016-01-06 14:03:21,2016-01-27 04:49:07
CZ,238,,536,,495,,ID,2016-08-26 23:23:52,2016-03-08 01:48:23,252,299,475,,0,,0,2016-01-04 21:40:20,2016-01-27 06:26:43
LU,76,,673,,299,,RU,2016-08-19 07:18:28,2016-11-17 00:31:21,315,214,232,,0,,0,2016-01-11 17:48:57,2016-01-16 19:20:24
CN,581,,600,,524,,IR,2016-01-20 17:01:07,2016-12-27 20:13:00,567,291,289,,0,,0,2016-01-29 19:40:12,2016-01-04 09:25:39
FI,111,,159,,43,,SE,2016-12-25 14:06:44,2016-06-14 17:11:32,441,432,478,,0,,0,2016-01-25 11:05:30,2016-01-28 21:26:17
IR,522,,927,,28,,BR,2016-01-26 11:04:46,2016-01-16 09:36:31,315,429,477,,0,,0,2016-01-19 14:08:02,2016-01-04 13:03:08
PH,332,,906,,287,,PT,2016-07-31 07:46:46,2016-12-26 23:19:42,189,214,291,,0,,0,2016-01-07 03:19:10,2016-01-05 07:16:41
BD,616,,935,,807,,ID,2016-06-04 12:52:16,2016-01-25 23:31:10,315,419,488,,0,,0,2016-01-05 08:41:52,2016-01-19 21:37:53
PT,676,,264,,840,,BR,2016-08-20 18:38:52,2016-01-12 22:09:57,315,414,350,,0,,0,2016-01-22 14:10:00,2016-01-11 15:17:16
RU,322,,80,,852,,MX,2016-12-13 18:12:41,2016-10-06 14:10:34,63,260,378,,0,,0,2016-01-11 18:04:03,2016-01-14 16:31:31
BR,388,,286,,357,,CN,2016-09-18 14:49:01,2016-07-27 06:24:08,126,264,259,,0,,0,2016-01-03 00:36:01,2016-01-04 23:07:23
HR,748,,265,,227,,CR,2016-10-27 21:30:29,2016-03-25 16:29:43,63,362,433,,0,,0,2016-01-26 04:12:27,2016-01-18 19:20:49
CN,476,,813,,184,,CN,2016-08-13 12:17:48,2016-04-13 10:42:14,189,311,492,,0,,0,2016-01-25 12:04:53,2016-01-27 06:10:57
RU,62,,907,,512,,EE,2016-07-09 18:55:59,2016-05-07 12:55:29,189,398,422,,0,,0,2016-01-27 12:36:16,2016-01-22 11:09:30
CN,467,,585,,525,,MX,2016-12-18 12:49:21,2016-02-12 17:44:38,189,289,429,,0,,0,2016-01-08 09:48:36,2016-01-25 22:14:43
VN,315,,655,,996,,RU,2016-12-21 11:10:56,2016-01-04 03:03:29,315,440,359,,0,,0,2016-01-28 16:12:37,2016-01-18 23:52:48
US,471,,413,,794,,CD,2016-04-20 17:45:46,2016-05-25 14:57:09,567,406,235,,0,,0,2016-01-11 11:18:24,2016-01-04 14:22:51
CN,592,,499,,128,,ID,2016-09-15 09:19:45,2016-12-06 02:37:24,126,314,326,,0,,0,2016-01-06 07:49:59,2016-01-13 14:25:16
CU,673,,187,,431,,PT,2016-12-18 10:12:40,2016-05-04 13:33:56,126,363,441,,0,,0,2016-01-02 08:44:29,2016-01-18 22:58:55
CN,170,,608,,974,,MN,2016-05-30 19:22:25,2016-11-23 15:17:35,504,336,420,,0,,0,2016-01-28 14:22:28,2016-01-20 23:32:17
NG,759,,923,,823,,BR,2016-06-08 12:12:55,2016-10-21 07:10:26,252,283,211,,0,,0,2016-01-02 22:42:12,2016-01-03 16:31:17
PT,587,,151,,378,,FR,2016-09-10 04:14:13,2016-10-21 03:01:51,315,316,215,,0,,0,2016-01-10 02:35:27,2016-01-18 21:12:39
RU,812,,873,,605,,BR,2016-12-17 08:58:54,2016-07-13 06:04:52,378,308,305,,0,,0,2016-01-15 16:36:01,2016-01-10 23:07:10
JP,944,,258,,497,,SE,2016-03-31 09:42:26,2016-07-01 21:55:48,126,500,386,,0,,0,2016-01-23 05:16:42,2016-01-12 13:14:07
PH,190,,179,,163,,AR,2016-01-29 03:33:19,2016-12-27 19:40:20,189,476,274,,0,,0,2016-01-25 09:28:37,2016-01-03 16:37:15
CN,581,,749,,851,,TZ,2016-10-07 04:06:50,2016-02-22 13:44:52,315,439,307,,0,,0,2016-01-04 13:04:35,2016-01-02 03:06:29
PL,126,,302,,443,,CF,2016-03-28 09:18:35,2016-11-15 23:43:02,315,421,303,,0,,0,2016-01-30 01:28:55,2016-01-09 20:23:42
CR,926,,447,,830,,PH,2016-03-13 07:17:19,2016-02-05 20:13:23,126,469,339,,0,,0,2016-01-29 11:31:35,2016-01-08 04:54:13
ID,745,,219,,492,,FI,2016-08-03 10:12:11,2016-09-12 19:46:47,378,422,232,,0,,0,2016-01-16 13:11:19,2016-01-05 18:56:13
CN,215,,958,,254,,PT,2016-08-10 01:43:08,2016-06-19 16:28:01,504,295,478,,0,,0,2016-01-13 13:34:23,2016-01-02 23:27:47
ID,540,,307,,344,,CN,2016-02-20 22:24:18,2016-05-01 05:22:52,567,405,364,,0,,0,2016-01-29 19:42:36,2016-01-13 11:37:43
CN,303,,559,,53,,PT,2016-03-17 14:27:32,2016-09-22 22:13:21,315,443,230,,0,,0,2016-01-25 01:09:40,2016-01-24 14:12:22
PE,7,,217,,275,,RU,2016-12-07 06:41:41,2016-12-12 07:26:45,567,476,281,,0,,0,2016-01-13 09:26:33,2016-01-10 14:25:08
ID,196,,157,,408,,CN,2016-08-16 06:05:46,2016-03-11 19:36:23,441,494,297,,0,,0,2016-01-16 01:03:06,2016-01-20 15:59:53
KE,882,,917,,702,,MA,2016-12-14 08:04:46,2016-01-23 14:33:55,504,274,337,,0,,0,2016-01-27 12:16:38,2016-01-13 12:36:14
RU,669,,421,,447,,CM,2016-10-20 18:53:20,2016-02-04 21:19:43,189,436,238,,0,,0,2016-01-12 15:14:42,2016-01-18 05:04:41
CN,107,,605,,994,,US,2016-06-08 19:51:03,2016-09-06 15:16:50,252,313,418,,0,,0,2016-01-29 09:26:58,2016-01-12 05:49:06
CN,305,,334,,153,,UA,2016-09-15 04:25:22,2016-10-18 15:21:12,189,342,255,,0,,0,2016-01-22 02:16:42,2016-01-30 00:17:16
PT,256,,89,,187,,TZ,2016-03-09 10:33:49,2016-02-14 21:32:13,252,414,387,,0,,0,2016-01-01 12:15:47,2016-01-21 20:29:09
CN,927,,720,,188,,FI,2016-04-12 09:28:34,2016-07-21 23:50:54,63,233,398,,0,,0,2016-01-30 09:41:04,2016-01-29 01:53:15
RU,890,,660,,352,,CN,2016-10-15 05:20:18,2016-09-11 20:24:45,567,222,439,,0,,0,2016-01-15 13:28:03,2016-01-22 19:17:48
NI,303,,536,,880,,TZ,2016-01-10 13:52:58,2016-09-25 16:33:50,315,354,208,,0,,0,2016-01-28 21:23:22,2016-01-22 16:40:46
TL,9,,884,,617,,CA,2016-09-10 23:19:33,2016-02-15 09:28:44,126,365,235,,0,,0,2016-01-11 17:17:58,2016-01-02 02:01:05
MY,357,,954,,358,,ID,2016-09-04 16:08:40,2016-01-08 15:05:40,378,456,247,,0,,0,2016-01-03 20:27:08,2016-01-06 05:45:58
PE,989,,949,,590,,PE,2016-02-20 23:27:50,2016-03-04 22:14:05,567,243,273,,0,,0,2016-01-26 14:58:31,2016-01-16 20:09:14
CN,20,,527,,466,,MY,2016-04-25 11:58:44,2016-12-16 07:56:47,441,263,466,,0,,0,2016-01-28 08:47:54,2016-01-24 12:11:31
BW,111,,634,,519,,RU,2016-05-24 22:12:10,2016-08-17 07:44:00,315,322,302,,0,,0,2016-01-05 00:41:07,2016-01-23 05:22:48
CN,219,,607,,43,,CO,2016-12-15 16:50:17,2016-09-05 14:00:22,441,468,215,,0,,0,2016-01-23 10:36:35,2016-01-13 02:03:20
SY,618,,101,,49,,CN,2016-11-04 00:59:18,2016-10-15 08:17:42,567,247,236,,0,,0,2016-01-13 05:00:31,2016-01-26 20:07:37
EC,594,,493,,701,,CO,2016-03-14 19:09:38,2016-10-30 10:39:16,315,421,367,,0,,0,2016-01-29 18:51:12,2016-01-29 16:34:14
FR,179,,105,,819,,US,2016-08-23 19:14:44,2016-01-14 00:47:11,315,401,386,,0,,0,2016-01-21 19:04:51,2016-01-13 22:41:49
US,212,,411,,872,,US,2016-03-09 23:06:33,2016-10-23 02:04:12,567,498,276,,0,,0,2016-01-18 19:17:46,2016-01-27 06:46:13
LV,980,,674,,551,,CN,2016-10-24 08:55:04,2016-11-14 13:01:42,315,419,403,,0,,0,2016-01-23 20:12:46,2016-01-02 05:27:43
CN,436,,529,,727,,PL,2016-01-07 21:56:14,2016-01-20 13:37:52,315,414,243,,0,,0,2016-01-19 10:31:46,2016-01-30 05:06:06
BR,652,,676,,847,,ET,2016-11-15 10:05:41,2016-09-22 01:06:35,252,485,316,,0,,0,2016-01-02 07:19:48,2016-01-11 05:09:29
TH,77,,996,,987,,VN,2016-04-12 22:00:48,2016-02-15 05:54:41,63,269,350,,0,,0,2016-01-14 16:52:10,2016-01-09 17:24:06
RU,662,,877,,456,,KW,2016-07-24 19:50:48,2016-11-28 17:37:29,504,398,334,,0,,0,2016-01-28 02:58:40,2016-01-18 01:25:42
CN,102,,741,,542,,US,2016-04-25 11:32:38,2016-03-06 23:34:32,252,468,285,,0,,0,2016-01-19 03:45:27,2016-01-22 11:11:19
DO,830,,593,,223,,NZ,2016-02-05 21:04:50,2016-03-16 17:54:55,126,306,463,,0,,0,2016-01-07 02:15:08,2016-01-25 02:45:55
DZ,968,,564,,293,,CO,2016-02-24 21:56:16,2016-06-11 09:22:20,252,379,315,,0,,0,2016-01-26 05:28:09,2016-01-03 22:19:49
CN,3,,440,,808,,NP,2016-10-29 08:07:03,2016-07-05 01:44:30,63,220,345,,0,,0,2016-01-29 13:42:03,2016-01-02 01:44:41
FR,444,,268,,310,,PL,2016-04-24 01:21:45,2016-08-10 06:32:39,126,219,340,,0,,0,2016-01-01 17:19:55,2016-01-07 04:47:43
CN,393,,7,,842,,VN,2016-09-24 20:44:28,2016-11-21 16:59:30,63,396,332,,0,,0,2016-01-16 21:46:36,2016-01-08 06:30:29
NO,987,,105,,774,,ID,2016-01-26 13:18:16,2016-08-14 08:13:26,315,229,356,,0,,0,2016-01-07 19:24:23,2016-01-27 05:59:19
NG,288,,481,,841,,JP,2016-05-30 11:34:25,2016-02-15 00:48:44,378,252,365,,0,,0,2016-01-18 22:20:58,2016-01-22 17:14:04
SE,653,,165,,977,,CN,2016-07-15 20:56:58,2016-12-08 10:16:45,63,486,395,,0,,0,2016-01-20 05:44:34,2016-01-29 17:47:02
PK,34,,655,,442,,PL,2016-06-12 12:44:05,2016-09-23 17:20:13,441,278,357,,0,,0,2016-01-14 00:42:50,2016-01-10 15:58:58
ID,521,,608,,713,,JP,2016-02-21 11:54:45,2016-12-20 01:45:22,504,226,387,,0,,0,2016-01-08 21:04:10,2016-01-07 11:41:20
ID,48,,393,,340,,VN,2016-09-15 22:32:20,2016-07-20 20:36:15,378,318,327,,0,,0,2016-01-05 09:24:02,2016-01-19 15:57:41
CN,853,,799,,285,,CU,2016-12-04 06:54:24,2016-12-01 07:24:25,252,356,272,,0,,0,2016-01-25 16:33:04,2016-01-02 22:36:41
CZ,122,,726,,233,,PT,2016-08-23 05:49:59,2016-04-13 18:41:07,126,414,330,,0,,0,2016-01-14 02:08:30,2016-01-28 08:58:08
CN,787,,166,,427,,ID,2016-05-07 23:04:51,2016-08-01 10:08:42,441,395,367,,0,,0,2016-01-03 21:29:19,2016-01-24 08:20:51
FR,619,,290,,629,,FR,2016-09-09 10:48:29,2016-07-02 16:45:39,126,438,489,,0,,0,2016-01-17 21:57:55,2016-01-14 13:48:54
PL,122,,960,,576,,RU,2016-03-31 05:09:04,2016-04-25 18:35:52,378,320,255,,0,,0,2016-01-22 18:08:06,2016-01-29 12:50:49
PH,8,,743,,828,,CN,2016-06-12 20:12:54,2016-02-14 01:45:09,504,306,461,,0,,0,2016-01-01 00:24:13,2016-01-07 20:21:22
JP,416,,553,,275,,VN,2016-09-06 02:50:43,2016-06-09 19:55:49,378,331,474,,0,,0,2016-01-08 00:46:22,2016-01-15 13:55:44
TH,802,,140,,881,,UA,2016-01-29 13:04:07,2016-03-02 13:48:12,504,297,486,,0,,0,2016-01-13 18:49:24,2016-01-18 09:51:55
PL,384,,753,,556,,CN,2016-05-23 11:03:41,2016-05-28 08:10:05,63,209,391,,0,,0,2016-01-08 19:51:10,2016-01-09 02:30:21
MX,89,,853,,981,,VE,2016-08-14 06:20:56,2016-06-11 14:16:14,378,456,460,,0,,0,2016-01-03 20:50:04,2016-01-18 07:29:20
CU,93,,689,,426,,BR,2016-07-01 12:12:24,2016-01-20 09:32:29,126,309,412,,0,,0,2016-01-11 14:24:51,2016-01-04 09:19:56
ID,396,,905,,42,,RU,2016-01-30 14:20:21,2016-05-04 22:09:48,189,431,321,,0,,0,2016-01-14 12:45:32,2016-01-02 02:48:58
SE,540,,2,,635,,CN,2016-06-20 21:07:43,2016-08-11 03:41:07,315,401,441,,0,,0,2016-01-02 05:41:43,2016-01-19 15:47:45
PK,755,,336,,558,,RS,2016-02-22 18:24:08,2016-01-24 17:30:44,63,249,412,,0,,0,2016-01-11 16:03:43,2016-01-25 11:57:03
EC,251,,659,,348,,PL,2016-06-06 05:25:51,2016-09-10 07:31:41,378,452,285,,0,,0,2016-01-28 18:41:50,2016-01-09 01:44:30
CN,733,,721,,249,,CN,2016-09-22 21:41:13,2016-09-07 10:27:42,315,273,245,,0,,0,2016-01-10 11:37:09,2016-01-09 08:01:37
RU,887,,22,,837,,UA,2016-05-09 06:04:42,2016-05-30 05:55:49,315,294,302,,0,,0,2016-01-21 04:17:07,2016-01-22 22:28:53
PE,884,,480,,627,,TH,2016-04-12 06:22:42,2016-11-22 08:38:26,567,320,471,,0,,0,2016-01-16 17:49:34,2016-01-21 16:26:01
VN,587,,134,,388,,ES,2016-02-16 08:17:38,2016-04-16 18:53:34,315,275,443,,0,,0,2016-01-15 16:52:15,2016-01-27 09:38:40
RU,383,,501,,416,,ZA,2016-07-22 03:57:59,2016-05-06 11:14:22,63,393,242,,0,,0,2016-01-29 00:42:05,2016-01-23 12:12:36
BR,435,,90,,437,,MX,2016-06-16 08:55:50,2016-12-07 20:55:38,441,307,372,,0,,0,2016-01-11 07:33:18,2016-01-18 12:09:14
CN,856,,608,,573,,CN,2016-12-19 04:51:04,2016-03-03 06:32:49,63,290,378,,0,,0,2016-01-21 18:50:25,2016-01-02 21:39:55
CN,678,,178,,747,,CN,2016-02-10 20:04:32,2016-08-14 22:26:55,63,417,493,,0,,0,2016-01-22 19:18:49,2016-01-12 06:20:38
CL,82,,299,,373,,LT,2016-03-17 17:34:39,2016-03-13 17:23:07,567,320,464,,0,,0,2016-01-29 05:59:51,2016-01-08 20:33:27
CN,561,,653,,888,,CN,2016-04-15 08:21:05,2016-06-06 00:17:21,378,312,435,,0,,0,2016-01-02 15:14:34,2016-01-14 19:09:22
AL,954,,300,,324,,PL,2016-10-02 03:41:55,2016-03-06 03:00:37,441,305,491,,0,,0,2016-01-24 09:56:10,2016-01-28 22:30:38
PL,335,,282,,518,,TH,2016-08-04 10:19:29,2016-05-20 14:45:05,504,492,486,,0,,0,2016-01-23 01:29:46,2016-01-23 18:48:26
RU,780,,128,,87,,US,2016-06-29 07:11:54,2016-07-01 19:20:55,315,468,329,,0,,0,2016-01-23 16:20:56,2016-01-17 10:28:59
CN,368,,950,,70,,CN,2016-07-15 06:54:13,2016-12-12 08:13:18,441,246,403,,0,,0,2016-01-05 12:42:27,2016-01-11 10:21:17
CN,701,,933,,360,,FR,2016-11-25 15:47:33,2016-04-05 01:31:04,378,471,269,,0,,0,2016-01-10 20:25:12,2016-01-19 22:28:29
IR,966,,651,,332,,JP,2016-12-05 22:48:00,2016-07-22 18:31:47,63,295,288,,0,,0,2016-01-23 01:30:27,2016-01-06 02:50:19
NG,808,,461,,61,,TZ,2016-07-19 09:26:09,2016-08-13 00:30:48,441,399,452,,0,,0,2016-01-21 09:32:58,2016-01-24 17:04:32
TD,362,,130,,651,,ZA,2016-05-14 16:12:30,2016-09-29 14:33:44,315,237,330,,0,,0,2016-01-19 02:33:43,2016-01-26 22:26:35
CN,701,,888,,427,,PH,2016-12-14 16:12:13,2016-02-02 13:28:29,126,381,270,,0,,0,2016-01-12 15:40:33,2016-01-17 23:26:14
NG,100,,582,,12,,CN,2016-11-18 09:41:11,2016-11-04 18:02:49,126,241,304,,0,,0,2016-01-28 04:31:43,2016-01-18 17:19:31
ZA,596,,537,,118,,CN,2016-12-12 20:55:56,2016-08-16 06:31:24,567,326,304,,0,,0,2016-01-19 23:32:25,2016-01-21 10:47:24
